in:Setback_N,in:Setback_M,in:Setback_S,in:Height_N,in:Height_M,in:Height_S,out:blank,out:DirSunChange,out:AvgDirSun,out:SolRadChange,out:AvgSolRad,img_1,img_2,img_3,img_4,img_5,img_6
42,42,0,52,13,13,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.13.-41.8.13.-41.8.52_1.png,0.13.-41.8.13.-41.8.52_3.png,LegendDirSun.png,0.13.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,13,26,,+14.26,+4.45,+14.54,+0.48,northarrow.png,-83.6.26.-41.8.13.-41.8.52_1.png,-83.6.26.-41.8.13.-41.8.52_3.png,LegendDirSun.png,-83.6.26.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,13,26,,+14.51,+4.46,+15.14,+0.48,northarrow.png,-41.8.26.-41.8.13.-41.8.52_1.png,-41.8.26.-41.8.13.-41.8.52_3.png,LegendDirSun.png,-41.8.26.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,13,26,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.26.-41.8.13.-41.8.52_1.png,0.26.-41.8.13.-41.8.52_3.png,LegendDirSun.png,0.26.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,13,39,,+11.91,+4.36,+10.04,+0.46,northarrow.png,-83.6.39.-41.8.13.-41.8.52_1.png,-83.6.39.-41.8.13.-41.8.52_3.png,LegendDirSun.png,-83.6.39.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,13,39,,+14.39,+4.45,+14.76,+0.48,northarrow.png,-41.8.39.-41.8.13.-41.8.52_1.png,-41.8.39.-41.8.13.-41.8.52_3.png,LegendDirSun.png,-41.8.39.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,13,39,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.39.-41.8.13.-41.8.52_1.png,0.39.-41.8.13.-41.8.52_3.png,LegendDirSun.png,0.39.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,13,52,,+7.23,+4.18,+2.17,+0.43,northarrow.png,-83.6.52.-41.8.13.-41.8.52_1.png,-83.6.52.-41.8.13.-41.8.52_3.png,LegendDirSun.png,-83.6.52.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,13,52,,+12.76,+4.39,+11.34,+0.47,northarrow.png,-41.8.52.-41.8.13.-41.8.52_1.png,-41.8.52.-41.8.13.-41.8.52_3.png,LegendDirSun.png,-41.8.52.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,13,52,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.52.-41.8.13.-41.8.52_1.png,0.52.-41.8.13.-41.8.52_3.png,LegendDirSun.png,0.52.-41.8.13.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,13,13,,+14.52,+4.46,+15.17,+0.48,northarrow.png,-83.6.13.0.13.-41.8.52_1.png,-83.6.13.0.13.-41.8.52_3.png,LegendDirSun.png,-83.6.13.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,13,13,,+14.52,+4.46,+15.18,+0.48,northarrow.png,-41.8.13.0.13.-41.8.52_1.png,-41.8.13.0.13.-41.8.52_3.png,LegendDirSun.png,-41.8.13.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,13,13,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.13.0.13.-41.8.52_1.png,0.13.0.13.-41.8.52_3.png,LegendDirSun.png,0.13.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,13,26,,+14.26,+4.45,+14.54,+0.48,northarrow.png,-83.6.26.0.13.-41.8.52_1.png,-83.6.26.0.13.-41.8.52_3.png,LegendDirSun.png,-83.6.26.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,13,26,,+14.51,+4.46,+15.14,+0.48,northarrow.png,-41.8.26.0.13.-41.8.52_1.png,-41.8.26.0.13.-41.8.52_3.png,LegendDirSun.png,-41.8.26.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,13,26,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.26.0.13.-41.8.52_1.png,0.26.0.13.-41.8.52_3.png,LegendDirSun.png,0.26.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,13,39,,+11.91,+4.36,+10.04,+0.46,northarrow.png,-83.6.39.0.13.-41.8.52_1.png,-83.6.39.0.13.-41.8.52_3.png,LegendDirSun.png,-83.6.39.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,13,39,,+14.39,+4.45,+14.76,+0.48,northarrow.png,-41.8.39.0.13.-41.8.52_1.png,-41.8.39.0.13.-41.8.52_3.png,LegendDirSun.png,-41.8.39.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,13,39,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.39.0.13.-41.8.52_1.png,0.39.0.13.-41.8.52_3.png,LegendDirSun.png,0.39.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,13,52,,+7.23,+4.18,+2.17,+0.43,northarrow.png,-83.6.52.0.13.-41.8.52_1.png,-83.6.52.0.13.-41.8.52_3.png,LegendDirSun.png,-83.6.52.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,13,52,,+12.76,+4.39,+11.34,+0.47,northarrow.png,-41.8.52.0.13.-41.8.52_1.png,-41.8.52.0.13.-41.8.52_3.png,LegendDirSun.png,-41.8.52.0.13.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,13,52,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.52.0.13.-41.8.52_1.png,0.52.0.13.-41.8.52_3.png,LegendDirSun.png,0.52.0.13.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,26,13,,+14.29,+4.45,+14.56,+0.48,northarrow.png,-83.6.13.-83.6.26.-41.8.52_1.png,-83.6.13.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-83.6.13.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,26,13,,+14.29,+4.45,+14.59,+0.48,northarrow.png,-41.8.13.-83.6.26.-41.8.52_1.png,-41.8.13.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-41.8.13.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,26,13,,+14.29,+4.45,+14.59,+0.48,northarrow.png,0.13.-83.6.26.-41.8.52_1.png,0.13.-83.6.26.-41.8.52_3.png,LegendDirSun.png,0.13.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,26,26,,+14.04,+4.44,+14.01,+0.48,northarrow.png,-83.6.26.-83.6.26.-41.8.52_1.png,-83.6.26.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-83.6.26.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,26,26,,+14.28,+4.45,+14.56,+0.48,northarrow.png,-41.8.26.-83.6.26.-41.8.52_1.png,-41.8.26.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-41.8.26.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,26,26,,+14.29,+4.45,+14.59,+0.48,northarrow.png,0.26.-83.6.26.-41.8.52_1.png,0.26.-83.6.26.-41.8.52_3.png,LegendDirSun.png,0.26.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,26,39,,+11.71,+4.35,+9.64,+0.46,northarrow.png,-83.6.39.-83.6.26.-41.8.52_1.png,-83.6.39.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-83.6.39.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,26,39,,+14.16,+4.45,+14.25,+0.48,northarrow.png,-41.8.39.-83.6.26.-41.8.52_1.png,-41.8.39.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-41.8.39.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,26,39,,+14.29,+4.45,+14.59,+0.48,northarrow.png,0.39.-83.6.26.-41.8.52_1.png,0.39.-83.6.26.-41.8.52_3.png,LegendDirSun.png,0.39.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,26,52,,+7.05,+4.17,+1.87,+0.43,northarrow.png,-83.6.52.-83.6.26.-41.8.52_1.png,-83.6.52.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-83.6.52.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,26,52,,+12.57,+4.38,+11.02,+0.46,northarrow.png,-41.8.52.-83.6.26.-41.8.52_1.png,-41.8.52.-83.6.26.-41.8.52_3.png,LegendDirSun.png,-41.8.52.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,26,52,,+14.29,+4.45,+14.59,+0.48,northarrow.png,0.52.-83.6.26.-41.8.52_1.png,0.52.-83.6.26.-41.8.52_3.png,LegendDirSun.png,0.52.-83.6.26.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,26,13,,+14.52,+4.46,+15.17,+0.48,northarrow.png,-83.6.13.-41.8.26.-41.8.52_1.png,-83.6.13.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-83.6.13.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,26,13,,+14.52,+4.46,+15.18,+0.48,northarrow.png,-41.8.13.-41.8.26.-41.8.52_1.png,-41.8.13.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-41.8.13.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,26,13,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.13.-41.8.26.-41.8.52_1.png,0.13.-41.8.26.-41.8.52_3.png,LegendDirSun.png,0.13.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,26,26,,+14.26,+4.45,+14.54,+0.48,northarrow.png,-83.6.26.-41.8.26.-41.8.52_1.png,-83.6.26.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-83.6.26.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,26,26,,+14.51,+4.46,+15.14,+0.48,northarrow.png,-41.8.26.-41.8.26.-41.8.52_1.png,-41.8.26.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-41.8.26.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,26,26,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.26.-41.8.26.-41.8.52_1.png,0.26.-41.8.26.-41.8.52_3.png,LegendDirSun.png,0.26.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,26,39,,+11.91,+4.36,+10.04,+0.46,northarrow.png,-83.6.39.-41.8.26.-41.8.52_1.png,-83.6.39.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-83.6.39.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,26,39,,+14.39,+4.45,+14.76,+0.48,northarrow.png,-41.8.39.-41.8.26.-41.8.52_1.png,-41.8.39.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-41.8.39.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,26,39,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.39.-41.8.26.-41.8.52_1.png,0.39.-41.8.26.-41.8.52_3.png,LegendDirSun.png,0.39.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,26,52,,+7.23,+4.18,+2.17,+0.43,northarrow.png,-83.6.52.-41.8.26.-41.8.52_1.png,-83.6.52.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-83.6.52.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,26,52,,+12.76,+4.39,+11.34,+0.47,northarrow.png,-41.8.52.-41.8.26.-41.8.52_1.png,-41.8.52.-41.8.26.-41.8.52_3.png,LegendDirSun.png,-41.8.52.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,26,52,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.52.-41.8.26.-41.8.52_1.png,0.52.-41.8.26.-41.8.52_3.png,LegendDirSun.png,0.52.-41.8.26.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,26,13,,+14.52,+4.46,+15.17,+0.48,northarrow.png,-83.6.13.0.26.-41.8.52_1.png,-83.6.13.0.26.-41.8.52_3.png,LegendDirSun.png,-83.6.13.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,26,13,,+14.52,+4.46,+15.18,+0.48,northarrow.png,-41.8.13.0.26.-41.8.52_1.png,-41.8.13.0.26.-41.8.52_3.png,LegendDirSun.png,-41.8.13.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,26,13,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.13.0.26.-41.8.52_1.png,0.13.0.26.-41.8.52_3.png,LegendDirSun.png,0.13.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,26,26,,+14.26,+4.45,+14.54,+0.48,northarrow.png,-83.6.26.0.26.-41.8.52_1.png,-83.6.26.0.26.-41.8.52_3.png,LegendDirSun.png,-83.6.26.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,26,26,,+14.51,+4.46,+15.14,+0.48,northarrow.png,-41.8.26.0.26.-41.8.52_1.png,-41.8.26.0.26.-41.8.52_3.png,LegendDirSun.png,-41.8.26.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,26,26,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.26.0.26.-41.8.52_1.png,0.26.0.26.-41.8.52_3.png,LegendDirSun.png,0.26.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,26,39,,+11.91,+4.36,+10.04,+0.46,northarrow.png,-83.6.39.0.26.-41.8.52_1.png,-83.6.39.0.26.-41.8.52_3.png,LegendDirSun.png,-83.6.39.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,26,39,,+14.39,+4.45,+14.76,+0.48,northarrow.png,-41.8.39.0.26.-41.8.52_1.png,-41.8.39.0.26.-41.8.52_3.png,LegendDirSun.png,-41.8.39.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,26,39,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.39.0.26.-41.8.52_1.png,0.39.0.26.-41.8.52_3.png,LegendDirSun.png,0.39.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,26,52,,+7.23,+4.18,+2.17,+0.43,northarrow.png,-83.6.52.0.26.-41.8.52_1.png,-83.6.52.0.26.-41.8.52_3.png,LegendDirSun.png,-83.6.52.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,26,52,,+12.76,+4.39,+11.34,+0.47,northarrow.png,-41.8.52.0.26.-41.8.52_1.png,-41.8.52.0.26.-41.8.52_3.png,LegendDirSun.png,-41.8.52.0.26.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,26,52,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.52.0.26.-41.8.52_1.png,0.52.0.26.-41.8.52_3.png,LegendDirSun.png,0.52.0.26.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,39,13,,+11.33,+4.34,+9.79,+0.46,northarrow.png,-83.6.13.-83.6.39.-41.8.52_1.png,-83.6.13.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-83.6.13.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,39,13,,+11.33,+4.34,+9.81,+0.46,northarrow.png,-41.8.13.-83.6.39.-41.8.52_1.png,-41.8.13.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-41.8.13.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,39,13,,+11.33,+4.34,+9.81,+0.46,northarrow.png,0.13.-83.6.39.-41.8.52_1.png,0.13.-83.6.39.-41.8.52_3.png,LegendDirSun.png,0.13.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,39,26,,+11.09,+4.33,+9.28,+0.46,northarrow.png,-83.6.26.-83.6.39.-41.8.52_1.png,-83.6.26.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-83.6.26.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,39,26,,+11.33,+4.34,+9.78,+0.46,northarrow.png,-41.8.26.-83.6.39.-41.8.52_1.png,-41.8.26.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-41.8.26.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,39,26,,+11.33,+4.34,+9.81,+0.46,northarrow.png,0.26.-83.6.39.-41.8.52_1.png,0.26.-83.6.39.-41.8.52_3.png,LegendDirSun.png,0.26.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,39,39,,+8.96,+4.24,+5.37,+0.44,northarrow.png,-83.6.39.-83.6.39.-41.8.52_1.png,-83.6.39.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-83.6.39.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,39,39,,+11.20,+4.33,+9.52,+0.46,northarrow.png,-41.8.39.-83.6.39.-41.8.52_1.png,-41.8.39.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-41.8.39.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,39,39,,+11.33,+4.34,+9.81,+0.46,northarrow.png,0.39.-83.6.39.-41.8.52_1.png,0.39.-83.6.39.-41.8.52_3.png,LegendDirSun.png,0.39.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,39,52,,+4.50,+4.07,-1.85,+0.41,northarrow.png,-83.6.52.-83.6.39.-41.8.52_1.png,-83.6.52.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-83.6.52.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,39,52,,+9.79,+4.28,+6.88,+0.45,northarrow.png,-41.8.52.-83.6.39.-41.8.52_1.png,-41.8.52.-83.6.39.-41.8.52_3.png,LegendDirSun.png,-41.8.52.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,39,52,,+11.33,+4.34,+9.81,+0.46,northarrow.png,0.52.-83.6.39.-41.8.52_1.png,0.52.-83.6.39.-41.8.52_3.png,LegendDirSun.png,0.52.-83.6.39.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,39,13,,+14.46,+4.46,+14.96,+0.48,northarrow.png,-83.6.13.-41.8.39.-41.8.52_1.png,-83.6.13.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-83.6.13.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,39,13,,+14.46,+4.46,+14.98,+0.48,northarrow.png,-41.8.13.-41.8.39.-41.8.52_1.png,-41.8.13.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-41.8.13.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,39,13,,+14.46,+4.46,+14.99,+0.48,northarrow.png,0.13.-41.8.39.-41.8.52_1.png,0.13.-41.8.39.-41.8.52_3.png,LegendDirSun.png,0.13.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,39,26,,+14.20,+4.45,+14.37,+0.48,northarrow.png,-83.6.26.-41.8.39.-41.8.52_1.png,-83.6.26.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-83.6.26.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,39,26,,+14.45,+4.46,+14.94,+0.48,northarrow.png,-41.8.26.-41.8.39.-41.8.52_1.png,-41.8.26.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-41.8.26.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,39,26,,+14.46,+4.46,+14.99,+0.48,northarrow.png,0.26.-41.8.39.-41.8.52_1.png,0.26.-41.8.39.-41.8.52_3.png,LegendDirSun.png,0.26.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,39,39,,+11.86,+4.36,+9.87,+0.46,northarrow.png,-83.6.39.-41.8.39.-41.8.52_1.png,-83.6.39.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-83.6.39.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,39,39,,+14.33,+4.45,+14.56,+0.48,northarrow.png,-41.8.39.-41.8.39.-41.8.52_1.png,-41.8.39.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-41.8.39.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,39,39,,+14.46,+4.46,+14.99,+0.48,northarrow.png,0.39.-41.8.39.-41.8.52_1.png,0.39.-41.8.39.-41.8.52_3.png,LegendDirSun.png,0.39.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,39,52,,+7.18,+4.17,+2.02,+0.43,northarrow.png,-83.6.52.-41.8.39.-41.8.52_1.png,-83.6.52.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-83.6.52.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,39,52,,+12.71,+4.39,+11.16,+0.47,northarrow.png,-41.8.52.-41.8.39.-41.8.52_1.png,-41.8.52.-41.8.39.-41.8.52_3.png,LegendDirSun.png,-41.8.52.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,39,52,,+14.46,+4.46,+14.99,+0.48,northarrow.png,0.52.-41.8.39.-41.8.52_1.png,0.52.-41.8.39.-41.8.52_3.png,LegendDirSun.png,0.52.-41.8.39.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,39,13,,+14.52,+4.46,+15.17,+0.48,northarrow.png,-83.6.13.0.39.-41.8.52_1.png,-83.6.13.0.39.-41.8.52_3.png,LegendDirSun.png,-83.6.13.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,39,13,,+14.52,+4.46,+15.18,+0.48,northarrow.png,-41.8.13.0.39.-41.8.52_1.png,-41.8.13.0.39.-41.8.52_3.png,LegendDirSun.png,-41.8.13.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,39,13,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.13.0.39.-41.8.52_1.png,0.13.0.39.-41.8.52_3.png,LegendDirSun.png,0.13.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,39,26,,+14.26,+4.45,+14.54,+0.48,northarrow.png,-83.6.26.0.39.-41.8.52_1.png,-83.6.26.0.39.-41.8.52_3.png,LegendDirSun.png,-83.6.26.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,39,26,,+14.51,+4.46,+15.14,+0.48,northarrow.png,-41.8.26.0.39.-41.8.52_1.png,-41.8.26.0.39.-41.8.52_3.png,LegendDirSun.png,-41.8.26.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,39,26,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.26.0.39.-41.8.52_1.png,0.26.0.39.-41.8.52_3.png,LegendDirSun.png,0.26.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,39,39,,+11.91,+4.36,+10.04,+0.46,northarrow.png,-83.6.39.0.39.-41.8.52_1.png,-83.6.39.0.39.-41.8.52_3.png,LegendDirSun.png,-83.6.39.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,39,39,,+14.39,+4.45,+14.76,+0.48,northarrow.png,-41.8.39.0.39.-41.8.52_1.png,-41.8.39.0.39.-41.8.52_3.png,LegendDirSun.png,-41.8.39.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,39,39,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.39.0.39.-41.8.52_1.png,0.39.0.39.-41.8.52_3.png,LegendDirSun.png,0.39.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,39,52,,+7.23,+4.18,+2.17,+0.43,northarrow.png,-83.6.52.0.39.-41.8.52_1.png,-83.6.52.0.39.-41.8.52_3.png,LegendDirSun.png,-83.6.52.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,39,52,,+12.76,+4.39,+11.34,+0.47,northarrow.png,-41.8.52.0.39.-41.8.52_1.png,-41.8.52.0.39.-41.8.52_3.png,LegendDirSun.png,-41.8.52.0.39.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,39,52,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.52.0.39.-41.8.52_1.png,0.52.0.39.-41.8.52_3.png,LegendDirSun.png,0.52.0.39.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,52,13,,+4.77,+4.08,+1.16,+0.42,northarrow.png,-83.6.13.-83.6.52.-41.8.52_1.png,-83.6.13.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-83.6.13.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,52,13,,+4.77,+4.08,+1.19,+0.42,northarrow.png,-41.8.13.-83.6.52.-41.8.52_1.png,-41.8.13.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-41.8.13.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,52,13,,+4.77,+4.08,+1.19,+0.42,northarrow.png,0.13.-83.6.52.-41.8.52_1.png,0.13.-83.6.52.-41.8.52_3.png,LegendDirSun.png,0.13.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,52,26,,+4.54,+4.07,+0.67,+0.42,northarrow.png,-83.6.26.-83.6.52.-41.8.52_1.png,-83.6.26.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-83.6.26.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,52,26,,+4.76,+4.08,+1.15,+0.42,northarrow.png,-41.8.26.-83.6.52.-41.8.52_1.png,-41.8.26.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-41.8.26.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,52,26,,+4.77,+4.08,+1.19,+0.42,northarrow.png,0.26.-83.6.52.-41.8.52_1.png,0.26.-83.6.52.-41.8.52_3.png,LegendDirSun.png,0.26.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,52,39,,+2.63,+4.00,-2.98,+0.41,northarrow.png,-83.6.39.-83.6.52.-41.8.52_1.png,-83.6.39.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-83.6.39.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,52,39,,+4.64,+4.07,+0.89,+0.42,northarrow.png,-41.8.39.-83.6.52.-41.8.52_1.png,-41.8.39.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-41.8.39.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,52,39,,+4.77,+4.08,+1.19,+0.42,northarrow.png,0.39.-83.6.52.-41.8.52_1.png,0.39.-83.6.52.-41.8.52_3.png,LegendDirSun.png,0.39.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,84,52,52,52,,-1.27,+3.84,-9.29,+0.38,northarrow.png,-83.6.52.-83.6.52.-41.8.52_1.png,-83.6.52.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-83.6.52.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,42,52,52,52,,+3.32,+4.02,-1.45,+0.41,northarrow.png,-41.8.52.-83.6.52.-41.8.52_1.png,-41.8.52.-83.6.52.-41.8.52_3.png,LegendDirSun.png,-41.8.52.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,84,0,52,52,52,,+4.77,+4.08,+1.19,+0.42,northarrow.png,0.52.-83.6.52.-41.8.52_1.png,0.52.-83.6.52.-41.8.52_3.png,LegendDirSun.png,0.52.-83.6.52.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,52,13,,+12.25,+4.37,+11.34,+0.47,northarrow.png,-83.6.13.-41.8.52.-41.8.52_1.png,-83.6.13.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-83.6.13.-41.8.52.-41.8.52_2.png,LegendSolRad.png
